date,searches,source
2016-08-14,0,jkrowling
2016-08-15,0,jkrowling
2016-08-16,0,jkrowling
2016-08-17,0,jkrowling
2016-08-18,0,jkrowling
2016-08-19,0,jkrowling
2016-08-20,0,jkrowling
2016-08-21,0,jkrowling
2016-08-22,0,jkrowling
2016-08-23,0,jkrowling
2016-08-24,41,jkrowling
2016-08-25,0,jkrowling
2016-08-26,0,jkrowling
2016-08-27,0,jkrowling
2016-08-28,0,jkrowling
2016-08-29,0,jkrowling
2016-08-30,29,jkrowling
2016-08-31,21,jkrowling
2016-09-01,0,jkrowling
2016-09-02,24,jkrowling
2016-09-03,0,jkrowling
2016-09-04,0,jkrowling
2016-09-05,0,jkrowling
2016-09-06,0,jkrowling
2016-09-07,62,jkrowling
2016-09-08,0,jkrowling
2016-09-09,0,jkrowling
2016-09-10,0,jkrowling
2016-09-11,0,jkrowling
2016-09-12,0,jkrowling
2016-09-13,0,jkrowling
2016-09-14,0,jkrowling
2016-09-15,0,jkrowling
2016-09-16,16,jkrowling
2016-09-17,0,jkrowling
2016-09-18,0,jkrowling
2016-09-19,0,jkrowling
2016-09-20,0,jkrowling
2016-09-21,0,jkrowling
2016-09-22,15,jkrowling
2016-09-23,0,jkrowling
2016-09-24,0,jkrowling
2016-09-25,0,jkrowling
2016-09-26,0,jkrowling
2016-09-27,0,jkrowling
2016-09-28,0,jkrowling
2016-09-29,0,jkrowling
2016-09-30,0,jkrowling
2016-10-01,0,jkrowling
2016-10-02,41,jkrowling
2016-10-03,0,jkrowling
2016-10-04,0,jkrowling
2016-10-05,0,jkrowling
2016-10-06,0,jkrowling
2016-10-07,33,jkrowling
2016-10-08,0,jkrowling
2016-10-09,24,jkrowling
2016-10-10,0,jkrowling
2016-10-11,0,jkrowling
2016-10-12,0,jkrowling
2016-10-13,0,jkrowling
2016-10-14,26,jkrowling
2016-10-15,0,jkrowling
2016-10-16,0,jkrowling
2016-10-17,0,jkrowling
2016-10-18,0,jkrowling
2016-10-19,0,jkrowling
2016-10-20,100,jkrowling
2016-10-21,0,jkrowling
2016-10-22,0,jkrowling
2016-10-23,47,jkrowling
2016-10-24,0,jkrowling
2016-10-25,0,jkrowling
2016-10-26,0,jkrowling
2016-10-27,28,jkrowling
2016-10-28,0,jkrowling
2016-10-29,0,jkrowling
2016-10-30,0,jkrowling
2016-10-31,0,jkrowling
2016-11-01,0,jkrowling
2016-11-02,33,jkrowling
2016-11-03,37,jkrowling
2016-11-04,100,jkrowling
2016-11-05,0,jkrowling
2016-11-06,0,jkrowling
2016-11-07,0,jkrowling
2016-11-08,0,jkrowling
2016-11-09,0,jkrowling
2016-11-10,0,jkrowling
2016-11-11,0,jkrowling
2016-11-12,0,jkrowling
2016-11-13,49,jkrowling
2016-11-14,0,jkrowling
2016-11-15,36,jkrowling
2016-11-16,0,jkrowling
2016-11-17,0,jkrowling
2016-11-18,55,jkrowling
2016-11-19,0,jkrowling
2016-11-20,0,jkrowling
2016-11-21,0,jkrowling
2016-11-22,0,jkrowling
2016-11-23,0,jkrowling
2016-11-24,0,jkrowling
2016-11-25,0,jkrowling
2016-11-26,0,jkrowling
2016-11-27,0,jkrowling
2016-11-28,0,jkrowling
2016-11-29,0,jkrowling
2016-11-30,0,jkrowling
2016-12-01,0,jkrowling
2016-12-02,0,jkrowling
2016-12-03,40,jkrowling
2016-12-04,0,jkrowling
2016-12-05,0,jkrowling
2016-12-06,0,jkrowling
2016-12-07,53,jkrowling
2016-12-08,0,jkrowling
2016-12-09,0,jkrowling
2016-12-10,30,jkrowling
2016-12-11,0,jkrowling
2016-12-12,0,jkrowling
2016-12-13,43,jkrowling
2016-12-14,0,jkrowling
2016-12-15,32,jkrowling
2016-12-16,0,jkrowling
2016-12-17,0,jkrowling
2016-12-18,0,jkrowling
2016-12-19,0,jkrowling
2016-12-20,0,jkrowling
2016-12-21,0,jkrowling
2016-12-22,0,jkrowling
2016-12-23,0,jkrowling
2016-12-24,0,jkrowling
2016-12-25,0,jkrowling
2016-12-26,0,jkrowling
2016-12-27,66,jkrowling
2016-12-28,0,jkrowling
2016-12-29,0,jkrowling
2016-12-30,0,jkrowling
2016-12-31,0,jkrowling
2017-01-01,0,jkrowling
2017-01-02,0,jkrowling
2017-01-03,0,jkrowling
2017-01-04,0,jkrowling
2017-01-05,0,jkrowling
2017-01-06,24,jkrowling
2017-01-07,0,jkrowling
2017-01-08,0,jkrowling
2017-01-09,0,jkrowling
2017-01-10,0,jkrowling
2017-01-11,21,jkrowling
2017-01-12,0,jkrowling
2017-01-13,0,jkrowling
2017-01-14,0,jkrowling
2017-01-15,0,jkrowling
2017-01-16,0,jkrowling
2017-01-17,25,jkrowling
2017-01-18,0,jkrowling
2017-01-19,53,jkrowling
2017-01-20,20,jkrowling
2017-01-21,0,jkrowling
2017-01-22,0,jkrowling
2017-01-23,0,jkrowling
2017-01-24,0,jkrowling
2017-01-25,0,jkrowling
2017-01-26,22,jkrowling
2017-01-27,0,jkrowling
2017-01-28,0,jkrowling
2017-01-29,0,jkrowling
2017-01-30,0,jkrowling
2017-01-31,0,jkrowling
2017-02-01,0,jkrowling
2017-02-02,0,jkrowling
2017-02-03,21,jkrowling
2017-02-04,0,jkrowling
2017-02-05,0,jkrowling
2017-02-06,0,jkrowling
2017-02-07,0,jkrowling
2017-02-08,100,jkrowling
2017-02-09,0,jkrowling
2017-02-10,0,jkrowling
2017-02-11,34,jkrowling
2017-02-12,0,jkrowling
2017-02-13,31,jkrowling
2017-02-14,0,jkrowling
2017-02-15,0,jkrowling
2017-02-16,0,jkrowling
2017-02-17,30,jkrowling
2017-02-18,0,jkrowling
2017-02-19,0,jkrowling
2017-02-20,0,jkrowling
2017-02-21,0,jkrowling
2017-02-22,0,jkrowling
2017-02-23,0,jkrowling
2017-02-24,25,jkrowling
2017-02-25,0,jkrowling
2017-02-26,0,jkrowling
2017-02-27,0,jkrowling
2017-02-28,0,jkrowling
2017-03-01,0,jkrowling
2017-03-02,40,jkrowling
2017-03-03,0,jkrowling
2017-03-04,0,jkrowling
2017-03-05,0,jkrowling
2017-03-06,0,jkrowling
2017-03-07,39,jkrowling
2017-03-08,0,jkrowling
2017-03-09,0,jkrowling
2017-03-10,33,jkrowling
2017-03-11,0,jkrowling
2017-03-12,0,jkrowling
2017-03-13,0,jkrowling
2017-03-14,0,jkrowling
2017-03-15,26,jkrowling
2017-03-16,0,jkrowling
2017-03-17,48,jkrowling
2017-03-18,29,jkrowling
2017-03-19,27,jkrowling
2017-03-20,0,jkrowling
2017-03-21,0,jkrowling
2017-03-22,0,jkrowling
2017-03-23,0,jkrowling
2017-03-24,21,jkrowling
2017-03-25,0,jkrowling
2017-03-26,0,jkrowling
2017-03-27,0,jkrowling
2017-03-28,32,jkrowling
2017-03-29,0,jkrowling
2017-03-30,0,jkrowling
2017-03-31,0,jkrowling
2017-04-01,0,jkrowling
2017-04-02,0,jkrowling
2017-04-03,0,jkrowling
2017-04-04,0,jkrowling
2017-04-05,0,jkrowling
2017-04-06,0,jkrowling
2017-04-07,0,jkrowling
2017-04-08,0,jkrowling
2017-04-09,0,jkrowling
2017-04-10,0,jkrowling
2017-04-11,35,jkrowling
2017-04-12,0,jkrowling
2017-04-13,22,jkrowling
2017-04-14,0,jkrowling
2017-04-15,0,jkrowling
2017-04-16,0,jkrowling
2017-04-17,0,jkrowling
2017-04-18,31,jkrowling
2017-04-19,0,jkrowling
2017-04-20,0,jkrowling
2017-04-21,23,jkrowling
2017-04-22,26,jkrowling
2017-04-23,0,jkrowling
2017-04-24,0,jkrowling
2017-04-25,0,jkrowling
2017-04-26,0,jkrowling
2017-04-27,0,jkrowling
2017-04-28,28,jkrowling
2017-04-29,35,jkrowling
2017-04-30,0,jkrowling
2017-05-01,0,jkrowling
2017-05-02,0,jkrowling
2017-05-03,0,jkrowling
2017-05-04,0,jkrowling
2017-05-05,0,jkrowling
2017-05-06,0,jkrowling
2017-05-07,0,jkrowling
2017-05-08,0,jkrowling
2017-05-09,0,jkrowling
2017-05-10,0,jkrowling
2017-05-11,0,jkrowling
2017-05-12,0,jkrowling
2017-05-13,32,jkrowling
2017-05-14,0,jkrowling
2017-05-15,0,jkrowling
2017-05-16,0,jkrowling
2017-05-17,0,jkrowling
2017-05-18,0,jkrowling
2017-05-19,49,jkrowling
2017-05-20,0,jkrowling
2017-05-21,0,jkrowling
2017-05-22,0,jkrowling
2017-05-23,0,jkrowling
2017-05-24,0,jkrowling
2017-05-25,22,jkrowling
2017-05-26,0,jkrowling
2017-05-27,0,jkrowling
2017-05-28,0,jkrowling
2017-05-29,0,jkrowling
2017-05-30,0,jkrowling
2017-05-31,0,jkrowling
2017-06-01,0,jkrowling
2017-06-02,0,jkrowling
2017-06-03,21,jkrowling
2017-06-04,0,jkrowling
2017-06-05,0,jkrowling
2017-06-06,49,jkrowling
2017-06-07,0,jkrowling
2017-06-08,0,jkrowling
2017-06-09,0,jkrowling
2017-06-10,0,jkrowling
2017-06-11,0,jkrowling
2017-06-12,0,jkrowling
2017-06-13,0,jkrowling
2017-06-14,0,jkrowling
2017-06-15,0,jkrowling
2017-06-16,0,jkrowling
2017-06-17,0,jkrowling
2017-06-18,0,jkrowling
2017-06-19,0,jkrowling
2017-06-20,0,jkrowling
2017-06-21,0,jkrowling
2017-06-22,64,jkrowling
2017-06-23,0,jkrowling
2017-06-24,0,jkrowling
2017-06-25,0,jkrowling
2017-06-26,0,jkrowling
2017-06-27,0,jkrowling
2017-06-28,0,jkrowling
2017-06-29,0,jkrowling
2017-06-30,0,jkrowling
2017-07-01,0,jkrowling
2017-07-02,0,jkrowling
2017-07-03,25,jkrowling
2017-07-04,0,jkrowling
2017-07-05,0,jkrowling
2017-07-06,0,jkrowling
2017-07-07,0,jkrowling
2017-07-08,22,jkrowling
2017-07-09,0,jkrowling
2017-07-10,0,jkrowling
2017-07-11,0,jkrowling
2017-07-12,0,jkrowling
2017-07-13,0,jkrowling
2017-07-14,0,jkrowling
2017-07-15,0,jkrowling
2017-07-16,0,jkrowling
2017-07-17,20,jkrowling
2017-07-18,0,jkrowling
2017-07-19,17,jkrowling
2017-07-20,0,jkrowling
2017-07-21,0,jkrowling
2017-07-22,0,jkrowling
2017-07-23,0,jkrowling
2017-07-24,23,jkrowling
2017-07-25,0,jkrowling
2017-07-26,23,jkrowling
2017-07-27,0,jkrowling
2017-07-28,26,jkrowling
2017-07-29,0,jkrowling
2017-07-30,20,jkrowling
2017-07-31,0,jkrowling
2017-08-01,63,jkrowling
2017-08-02,18,jkrowling
2017-08-03,0,jkrowling
2017-08-04,0,jkrowling
2017-08-05,0,jkrowling
2017-08-06,0,jkrowling
2017-08-07,0,jkrowling
2017-08-08,19,jkrowling
2017-08-09,26,jkrowling
2017-08-10,19,jkrowling
2017-08-11,0,jkrowling
2017-08-12,0,jkrowling
2017-08-13,49,jkrowling
2017-08-14,0,jkrowling
2017-08-15,100,jkrowling
2017-08-16,0,jkrowling
2017-08-17,0,jkrowling
2017-08-18,0,jkrowling
2017-08-19,0,jkrowling
2017-08-20,0,jkrowling
2017-08-21,0,jkrowling
2017-08-22,0,jkrowling
2017-08-23,0,jkrowling
2017-08-24,0,jkrowling
2017-08-25,0,jkrowling
2017-08-26,0,jkrowling
2017-08-27,0,jkrowling
2017-08-28,0,jkrowling
2017-08-29,0,jkrowling
2017-08-30,34,jkrowling
2017-08-31,0,jkrowling
2017-09-01,27,jkrowling
2017-09-02,0,jkrowling
2017-09-03,0,jkrowling
2017-09-04,0,jkrowling
2017-09-05,0,jkrowling
2017-09-06,0,jkrowling
2017-09-07,0,jkrowling
2017-09-08,0,jkrowling
2017-09-09,0,jkrowling
2017-09-10,0,jkrowling
2017-09-11,35,jkrowling
2017-09-12,0,jkrowling
2017-09-13,0,jkrowling
2017-09-14,18,jkrowling
2017-09-15,0,jkrowling
2017-09-16,0,jkrowling
2017-09-17,0,jkrowling
2017-09-18,0,jkrowling
2017-09-19,19,jkrowling
2017-09-20,0,jkrowling
2017-09-21,0,jkrowling
2017-09-22,0,jkrowling
2017-09-23,0,jkrowling
2017-09-24,0,jkrowling
2017-09-25,40,jkrowling
2017-09-26,0,jkrowling
2017-09-27,0,jkrowling
2017-09-28,0,jkrowling
2017-09-29,0,jkrowling
2017-09-30,0,jkrowling
2017-10-01,0,jkrowling
2017-10-02,0,jkrowling
2017-10-03,0,jkrowling
2017-10-04,0,jkrowling
2017-10-05,0,jkrowling
2017-10-06,0,jkrowling
2017-10-07,0,jkrowling
2017-10-08,0,jkrowling
2017-10-09,0,jkrowling
2017-10-10,0,jkrowling
2017-10-11,0,jkrowling
2017-10-12,0,jkrowling
2017-10-13,0,jkrowling
2017-10-14,25,jkrowling
2017-10-15,0,jkrowling
2017-10-16,0,jkrowling
2017-10-17,0,jkrowling
2017-10-18,0,jkrowling
2017-10-19,32,jkrowling
2017-10-20,0,jkrowling
2017-10-21,0,jkrowling
2017-10-22,0,jkrowling
2017-10-23,0,jkrowling
2017-10-24,0,jkrowling
2017-10-25,0,jkrowling
2017-10-26,36,jkrowling
2017-10-27,34,jkrowling
2017-10-28,0,jkrowling
2017-10-29,0,jkrowling
2017-10-30,0,jkrowling
2017-10-31,0,jkrowling
2017-11-01,0,jkrowling
2017-11-02,0,jkrowling
2017-11-03,0,jkrowling
2017-11-04,0,jkrowling
2017-11-05,0,jkrowling
2017-11-06,0,jkrowling
2017-11-07,19,jkrowling
2017-11-08,0,jkrowling
2017-11-09,0,jkrowling
2017-11-10,0,jkrowling
2017-11-11,0,jkrowling
2017-11-12,0,jkrowling
2017-11-13,0,jkrowling
2017-11-14,0,jkrowling
2017-11-15,0,jkrowling
2017-11-16,0,jkrowling
2017-11-17,0,jkrowling
2017-11-18,0,jkrowling
2017-11-19,0,jkrowling
2017-11-20,0,jkrowling
2017-11-21,0,jkrowling
2017-11-22,0,jkrowling
2017-11-23,0,jkrowling
2017-11-24,0,jkrowling
2017-11-25,0,jkrowling
2017-11-26,0,jkrowling
2017-11-27,0,jkrowling
2017-11-28,14,jkrowling
2017-11-29,0,jkrowling
2017-11-30,59,jkrowling
2017-12-01,0,jkrowling
2017-12-02,0,jkrowling
2017-12-03,29,jkrowling
2017-12-04,0,jkrowling
2017-12-05,0,jkrowling
2017-12-06,16,jkrowling
2017-12-07,0,jkrowling
2017-12-08,45,jkrowling
2017-12-09,0,jkrowling
2017-12-10,0,jkrowling
2017-12-11,19,jkrowling
2017-12-12,30,jkrowling
2017-12-13,0,jkrowling
2017-12-14,0,jkrowling
2017-12-15,0,jkrowling
2017-12-16,0,jkrowling
2017-12-17,0,jkrowling
2017-12-18,0,jkrowling
2017-12-19,0,jkrowling
2017-12-20,0,jkrowling
2017-12-21,0,jkrowling
2017-12-22,0,jkrowling
2017-12-23,22,jkrowling
2017-12-24,0,jkrowling
2017-12-25,0,jkrowling
2017-12-26,0,jkrowling
2017-12-27,18,jkrowling
2017-12-28,0,jkrowling
2017-12-29,0,jkrowling
2017-12-30,0,jkrowling
2017-12-31,43,jkrowling
2018-01-01,0,jkrowling
2018-01-02,0,jkrowling
2018-01-03,0,jkrowling
2018-01-04,0,jkrowling
2018-01-05,0,jkrowling
2018-01-06,0,jkrowling
2018-01-07,34,jkrowling
2018-01-08,0,jkrowling
2018-01-09,0,jkrowling
2018-01-10,0,jkrowling
2018-01-11,0,jkrowling
2018-01-12,0,jkrowling
2018-01-13,0,jkrowling
2018-01-14,0,jkrowling
2018-01-15,0,jkrowling
2018-01-16,0,jkrowling
2018-01-17,0,jkrowling
2018-01-18,0,jkrowling
2018-01-19,0,jkrowling
2018-01-20,66,jkrowling
2018-01-21,0,jkrowling
2018-01-22,21,jkrowling
2018-01-23,17,jkrowling
2018-01-24,0,jkrowling
2018-01-25,0,jkrowling
2018-01-26,0,jkrowling
2018-01-27,23,jkrowling
2018-01-28,0,jkrowling
2018-01-29,0,jkrowling
2018-01-30,0,jkrowling
2018-01-31,0,jkrowling
2018-02-01,17,jkrowling
2018-02-02,0,jkrowling
2018-02-03,0,jkrowling
2018-02-04,0,jkrowling
2018-02-05,0,jkrowling
2018-02-06,0,jkrowling
2018-02-07,0,jkrowling
2018-02-08,0,jkrowling
2018-02-09,0,jkrowling
2018-02-10,0,jkrowling
2018-02-11,0,jkrowling
2018-02-12,0,jkrowling
2018-02-13,0,jkrowling
2018-02-14,18,jkrowling
2018-02-15,0,jkrowling
2018-02-16,18,jkrowling
2018-02-17,0,jkrowling
2018-02-18,27,jkrowling
2018-02-19,0,jkrowling
2018-02-20,0,jkrowling
2018-02-21,0,jkrowling
2018-02-22,19,jkrowling
2018-02-23,0,jkrowling
2018-02-24,0,jkrowling
2018-02-25,0,jkrowling
2018-02-26,0,jkrowling
2018-02-27,0,jkrowling
2018-02-28,0,jkrowling
2018-03-01,0,jkrowling
2018-03-02,0,jkrowling
2018-03-03,0,jkrowling
2018-03-04,0,jkrowling
2018-03-05,0,jkrowling
2018-03-06,24,jkrowling
2018-03-07,0,jkrowling
2018-03-08,0,jkrowling
2018-03-09,25,jkrowling
2018-03-10,0,jkrowling
2018-03-11,37,jkrowling
2018-03-12,0,jkrowling
2018-03-13,29,jkrowling
2018-03-14,0,jkrowling
2018-03-15,19,jkrowling
2018-03-16,100,jkrowling
2018-03-17,22,jkrowling
2018-03-18,0,jkrowling
2018-03-19,0,jkrowling
2018-03-20,0,jkrowling
2018-03-21,23,jkrowling
2018-03-22,61,jkrowling
2018-03-23,0,jkrowling
2018-03-24,0,jkrowling
2018-03-25,0,jkrowling
2018-03-26,0,jkrowling
2018-03-27,0,jkrowling
2018-03-28,25,jkrowling
2018-03-29,0,jkrowling
2018-03-30,53,jkrowling
2018-03-31,0,jkrowling
2018-04-01,0,jkrowling
2018-04-02,0,jkrowling
2018-04-03,26,jkrowling
2018-04-04,0,jkrowling
2018-04-05,25,jkrowling
2018-04-06,0,jkrowling
2018-04-07,0,jkrowling
2018-04-08,26,jkrowling
2018-04-09,0,jkrowling
2018-04-10,0,jkrowling
2018-04-11,0,jkrowling
2018-04-12,19,jkrowling
2018-04-13,26,jkrowling
2018-04-14,33,jkrowling
2018-04-15,0,jkrowling
2018-04-16,16,jkrowling
2018-04-17,0,jkrowling
2018-04-18,27,jkrowling
2018-04-19,0,jkrowling
2018-04-20,0,jkrowling
2018-04-21,0,jkrowling
2018-04-22,19,jkrowling
2018-04-23,0,jkrowling
2018-04-24,24,jkrowling
2018-04-25,29,jkrowling
2018-04-26,0,jkrowling
2018-04-27,0,jkrowling
2018-04-28,36,jkrowling
2018-04-29,0,jkrowling
2018-04-30,0,jkrowling
2018-05-01,0,jkrowling
2018-05-02,0,jkrowling
2018-05-03,0,jkrowling
2018-05-04,22,jkrowling
2018-05-05,0,jkrowling
2018-05-06,0,jkrowling
2018-05-07,0,jkrowling
2018-05-08,0,jkrowling
2018-05-09,0,jkrowling
2018-05-10,0,jkrowling
2018-05-11,0,jkrowling
2018-05-12,0,jkrowling
2018-05-13,0,jkrowling
2018-05-14,0,jkrowling
2018-05-15,0,jkrowling
2018-05-16,0,jkrowling
2018-05-17,0,jkrowling
2018-05-18,44,jkrowling
2018-05-19,0,jkrowling
2018-05-20,0,jkrowling
2018-05-21,0,jkrowling
2018-05-22,0,jkrowling
2018-05-23,67,jkrowling
2018-05-24,0,jkrowling
2018-05-25,0,jkrowling
2018-05-26,50,jkrowling
2018-05-27,0,jkrowling
2018-05-28,0,jkrowling
2018-05-29,0,jkrowling
2018-05-30,0,jkrowling
2018-05-31,0,jkrowling
2018-06-01,26,jkrowling
2018-06-02,0,jkrowling
2018-06-03,0,jkrowling
2018-06-04,0,jkrowling
2018-06-05,0,jkrowling
2018-06-06,0,jkrowling
2018-06-07,0,jkrowling
2018-06-08,34,jkrowling
2018-06-09,0,jkrowling
2018-06-10,0,jkrowling
2018-06-11,0,jkrowling
2018-06-12,36,jkrowling
2018-06-13,0,jkrowling
2018-06-14,0,jkrowling
2018-06-15,0,jkrowling
2018-06-16,0,jkrowling
2018-06-17,0,jkrowling
2018-06-18,0,jkrowling
2018-06-19,65,jkrowling
2018-06-20,0,jkrowling
2018-06-21,0,jkrowling
2018-06-22,0,jkrowling
2018-06-23,43,jkrowling
2018-06-24,0,jkrowling
2018-06-25,0,jkrowling
2018-06-26,42,jkrowling
2018-06-27,0,jkrowling
2018-06-28,0,jkrowling
2018-06-29,0,jkrowling
2018-06-30,67,jkrowling
2018-07-01,0,jkrowling
2018-07-02,0,jkrowling
2018-07-03,0,jkrowling
2018-07-04,0,jkrowling
2018-07-05,58,jkrowling
2018-07-06,0,jkrowling
2018-07-07,0,jkrowling
2018-07-08,0,jkrowling
2018-07-09,21,jkrowling
2018-07-10,0,jkrowling
2018-07-11,0,jkrowling
2018-07-12,0,jkrowling
2018-07-13,0,jkrowling
2018-07-14,0,jkrowling
2018-07-15,0,jkrowling
2018-07-16,0,jkrowling
2018-07-17,0,jkrowling
2018-07-18,31,jkrowling
2018-07-19,0,jkrowling
2018-07-20,51,jkrowling
2018-07-21,0,jkrowling
2018-07-22,0,jkrowling
2018-07-23,0,jkrowling
2018-07-24,0,jkrowling
2018-07-25,0,jkrowling
2018-07-26,55,jkrowling
2018-07-27,0,jkrowling
2018-07-28,0,jkrowling
2018-07-29,0,jkrowling
2018-07-30,0,jkrowling
2018-07-31,0,jkrowling
2018-08-01,26,jkrowling
2018-08-02,22,jkrowling
2018-08-03,0,jkrowling
2018-08-04,0,jkrowling
2018-08-05,0,jkrowling
2018-08-06,0,jkrowling
2018-08-07,22,jkrowling
2018-08-08,45,jkrowling
2018-08-09,36,jkrowling
2018-08-10,80,jkrowling
2018-08-11,0,jkrowling
2018-08-12,0,jkrowling
2018-08-13,0,jkrowling
2018-08-14,22,jkrowling
2018-08-15,90,jkrowling
2018-08-16,0,jkrowling
2018-08-17,0,jkrowling
2018-08-18,27,jkrowling
2018-08-19,0,jkrowling
2018-08-20,0,jkrowling
2018-08-21,36,jkrowling
2018-08-22,30,jkrowling
2018-08-23,0,jkrowling
2018-08-24,0,jkrowling
2018-08-25,0,jkrowling
2018-08-26,0,jkrowling
2018-08-27,64,jkrowling
2018-08-28,0,jkrowling
2018-08-29,0,jkrowling
2018-08-30,0,jkrowling
2018-08-31,0,jkrowling
2018-09-01,0,jkrowling
2018-09-02,0,jkrowling
2018-09-03,0,jkrowling
2018-09-04,0,jkrowling
2018-09-05,0,jkrowling
2018-09-06,0,jkrowling
2018-09-07,0,jkrowling
2018-09-08,0,jkrowling
2018-09-09,0,jkrowling
2018-09-10,0,jkrowling
2018-09-11,0,jkrowling
2018-09-12,0,jkrowling
2018-09-13,27,jkrowling
2018-09-14,44,jkrowling
2018-09-15,0,jkrowling
2018-09-16,25,jkrowling
2018-09-17,49,jkrowling
2018-09-18,0,jkrowling
2018-09-19,30,jkrowling
2018-09-20,0,jkrowling
2018-09-21,0,jkrowling
2018-09-22,0,jkrowling
2018-09-23,0,jkrowling
2018-09-24,0,jkrowling
2018-09-25,0,jkrowling
2018-09-26,0,jkrowling
2018-09-27,100,jkrowling
2018-09-28,0,jkrowling
2018-09-29,0,jkrowling
2018-09-30,0,jkrowling
2018-10-01,0,jkrowling
2018-10-02,22,jkrowling
2018-10-03,25,jkrowling
2018-10-04,0,jkrowling
2018-10-05,0,jkrowling
2018-10-06,0,jkrowling
2018-10-07,0,jkrowling
2018-10-08,74,jkrowling
2018-10-09,0,jkrowling
2018-10-10,0,jkrowling
2018-10-11,0,jkrowling
2018-10-12,0,jkrowling
2018-10-13,0,jkrowling
2018-10-14,0,jkrowling
2018-10-15,0,jkrowling
2018-10-16,0,jkrowling
2018-10-17,29,jkrowling
2018-10-18,0,jkrowling
2018-10-19,0,jkrowling
2018-10-20,0,jkrowling
2018-10-21,0,jkrowling
2018-10-22,0,jkrowling
2018-10-23,0,jkrowling
2018-10-24,0,jkrowling
2018-10-25,0,jkrowling
2018-10-26,0,jkrowling
2018-10-27,0,jkrowling
2018-10-28,0,jkrowling
2018-10-29,0,jkrowling
2018-10-30,23,jkrowling
2018-10-31,0,jkrowling
2018-11-01,0,jkrowling
2018-11-02,0,jkrowling
2018-11-03,0,jkrowling
2018-11-04,0,jkrowling
2018-11-05,0,jkrowling
2018-11-06,0,jkrowling
2018-11-07,36,jkrowling
2018-11-08,0,jkrowling
2018-11-09,0,jkrowling
2018-11-10,0,jkrowling
2018-11-11,0,jkrowling
2018-11-12,0,jkrowling
2018-11-13,0,jkrowling
2018-11-14,34,jkrowling
2018-11-15,49,jkrowling
2018-11-16,0,jkrowling
2018-11-17,0,jkrowling
2018-11-18,0,jkrowling
2018-11-19,55,jkrowling
2018-11-20,0,jkrowling
2018-11-21,0,jkrowling
2018-11-22,0,jkrowling
2018-11-23,0,jkrowling
2018-11-24,73,jkrowling
2018-11-25,0,jkrowling
2018-11-26,0,jkrowling
2018-11-27,0,jkrowling
2018-11-28,0,jkrowling
2018-11-29,0,jkrowling
2018-11-30,0,jkrowling
2018-12-01,0,jkrowling
2018-12-02,0,jkrowling
2018-12-03,0,jkrowling
2018-12-04,0,jkrowling
2018-12-05,0,jkrowling
2018-12-06,0,jkrowling
2018-12-07,0,jkrowling
2018-12-08,0,jkrowling
2018-12-09,0,jkrowling
2018-12-10,0,jkrowling
2018-12-11,0,jkrowling
2018-12-12,0,jkrowling
2018-12-13,0,jkrowling
2018-12-14,0,jkrowling
2018-12-15,0,jkrowling
2018-12-16,45,jkrowling
2018-12-17,0,jkrowling
2018-12-18,0,jkrowling
2018-12-19,0,jkrowling
2018-12-20,0,jkrowling
2018-12-21,0,jkrowling
2018-12-22,30,jkrowling
2018-12-23,69,jkrowling
2018-12-24,0,jkrowling
2018-12-25,0,jkrowling
2018-12-26,45,jkrowling
2018-12-27,26,jkrowling
2018-12-28,0,jkrowling
2018-12-29,0,jkrowling
2018-12-30,0,jkrowling
2018-12-31,0,jkrowling
2016-01-01,0,harrypotterlexicon
2016-01-02,25,harrypotterlexicon
2016-01-03,32,harrypotterlexicon
2016-01-04,0,harrypotterlexicon
2016-01-05,0,harrypotterlexicon
2016-01-06,27,harrypotterlexicon
2016-01-07,0,harrypotterlexicon
2016-01-08,0,harrypotterlexicon
2016-01-09,0,harrypotterlexicon
2016-01-10,0,harrypotterlexicon
2016-01-11,0,harrypotterlexicon
2016-01-12,0,harrypotterlexicon
2016-01-13,0,harrypotterlexicon
2016-01-14,0,harrypotterlexicon
2016-01-15,54,harrypotterlexicon
2016-01-16,0,harrypotterlexicon
2016-01-17,0,harrypotterlexicon
2016-01-18,0,harrypotterlexicon
2016-01-19,0,harrypotterlexicon
2016-01-20,0,harrypotterlexicon
2016-01-21,0,harrypotterlexicon
2016-01-22,0,harrypotterlexicon
2016-01-23,36,harrypotterlexicon
2016-01-24,0,harrypotterlexicon
2016-01-25,0,harrypotterlexicon
2016-01-26,31,harrypotterlexicon
2016-01-27,0,harrypotterlexicon
2016-01-28,18,harrypotterlexicon
2016-01-29,0,harrypotterlexicon
2016-01-30,0,harrypotterlexicon
2016-01-31,0,harrypotterlexicon
2016-02-01,0,harrypotterlexicon
2016-02-02,43,harrypotterlexicon
2016-02-03,23,harrypotterlexicon
2016-02-04,30,harrypotterlexicon
2016-02-05,0,harrypotterlexicon
2016-02-06,45,harrypotterlexicon
2016-02-07,0,harrypotterlexicon
2016-02-08,46,harrypotterlexicon
2016-02-09,0,harrypotterlexicon
2016-02-10,0,harrypotterlexicon
2016-02-11,0,harrypotterlexicon
2016-02-12,0,harrypotterlexicon
2016-02-13,25,harrypotterlexicon
2016-02-14,0,harrypotterlexicon
2016-02-15,0,harrypotterlexicon
2016-02-16,18,harrypotterlexicon
2016-02-17,0,harrypotterlexicon
2016-02-18,23,harrypotterlexicon
